,ppid,heading,cameraoffset,width,trialn,timestamp,trialtype_signed,World_x,World_z,WorldYaw,SWV,SWA,YawRate_seconds,TurnAngle_frames,Distance_frames,dt,StraightVisible,setpoint
481,k,0.5,0.5,0.1,1,12.604136119683183,16,-1.9055187702178955,57.2668571472168,357.075811624527,0.0,0.0,0.0,0.0,0.133700813373693,0.016712601671711624,True,0.0
482,k,0.5,0.5,0.1,1,12.620730977861761,16,-1.9122860431671143,57.39933776855469,357.075811624527,0.0,0.0,0.0,0.0,0.13265383987376822,0.016581729984221028,True,0.0
483,k,0.5,0.5,0.1,1,12.637419784681201,16,-1.919102430343628,57.532779693603516,357.075811624527,0.0,0.0,0.0,0.0,0.13361548011037883,0.016701935013797353,True,0.0
484,k,0.5,0.5,0.1,1,12.654107360732421,16,-1.9258990287780762,57.66583251953125,357.075811624527,0.0,0.0,0.0,0.0,0.1332281983768695,0.016653524797108687,True,0.0
485,k,0.5,0.5,0.1,1,12.670929500775793,16,-1.9326976537704468,57.798927307128906,357.075811624527,0.0,0.0,0.0,0.0,0.13326758295993102,0.016658447869991377,True,0.0
486,k,0.5,0.5,0.1,1,12.68741235904627,16,-1.939482569694519,57.9317512512207,357.075811624527,0.0,0.0,0.0,0.0,0.13299845497562046,0.016624806871952558,True,0.0
487,k,0.5,0.5,0.1,1,12.70412824276657,16,-1.9462801218032837,58.06482696533203,357.075811624527,0.0,0.0,0.0,0.0,0.13324789066840026,0.016655986333550032,True,0.0
488,k,0.5,0.5,0.1,1,12.72088474183816,16,-1.9530932903289795,58.19820785522461,357.075811624527,0.0,0.0,0.0,0.0,0.13355312118717677,0.016694140148397096,True,0.0
489,k,0.5,0.5,0.1,1,12.73749560000361,16,-1.9599188566207886,58.33182907104492,357.075811624527,0.0,0.0,0.0,0.0,0.13379599278277965,0.016724499097847456,True,0.0
490,k,0.5,0.5,0.1,1,12.754176201701577,16,-1.9666918516159058,58.464420318603516,357.075811624527,0.0,0.0,0.0,0.0,0.13276542952580428,0.016595678690725535,True,0.0
491,k,0.5,0.5,0.1,1,12.770693111226166,16,-1.9734917879104614,58.59754180908203,357.075811624527,0.0,0.0,0.0,0.0,0.1332938393486387,0.016661729918579837,True,0.0
492,k,0.5,0.5,0.1,1,12.787428687238,16,-1.980283498764038,58.73050308227539,357.075811624527,0.0,0.0,0.0,0.0,0.13313301896778285,0.016641627370972856,True,0.0
493,k,0.5,0.5,0.1,1,12.804105186375232,16,-1.987119436264038,58.86432647705078,357.075811624527,0.0,0.0,0.0,0.0,0.1339994797952926,0.016749934974411573,True,0.0
494,k,0.5,0.5,0.1,1,12.820729582991111,16,-1.993882656097412,58.99673080444336,357.075811624527,0.0,0.0,0.0,0.0,0.13257507070764518,0.016571883838455648,True,0.0
495,k,0.5,0.5,0.1,1,12.837619415286634,16,-2.0007100105285645,59.13039016723633,357.075811624527,0.0,0.0,0.0,0.0,0.1338320953172456,0.0167290119146557,True,0.0
496,k,0.5,0.5,0.1,1,12.854084632545943,16,-2.0074801445007324,59.2629280090332,357.075811624527,0.0,0.0,0.0,0.0,0.13270963469979336,0.01658870433747417,True,0.0
497,k,0.5,0.5,0.1,1,12.870746772720597,16,-2.014312267303467,59.39668273925781,357.075811624527,0.0,0.0,0.0,0.0,0.13392727472633226,0.016740909340791532,True,0.0
498,k,0.5,0.5,0.1,1,12.887401118029851,16,-2.021095037460327,59.52946853637695,357.075811624527,0.0,0.0,0.0,0.0,0.13295907039255894,0.016619883799069868,True,0.0
499,k,0.5,0.5,0.1,1,12.90413136071273,16,-2.0279223918914795,59.66312789916992,357.66132712364197,1.0,90.0,35.0,0.5855154170130117,0.1338320953172598,0.016729011914657477,True,0.0
500,k,0.5,0.5,0.1,1,12.920681500979281,16,-2.0333316326141357,59.79557800292969,358.24128556251526,1.0,90.0,35.0,0.5799584984955874,0.13256194251327713,0.01657024281415964,True,0.0
501,k,0.5,0.5,0.1,1,12.93741297443038,16,-2.0374464988708496,59.92959213256836,358.24128556251526,0.0,0.0,0.0,0.0,0.13407824896142984,0.01675978112017873,True,0.0
502,k,0.5,0.5,0.1,1,12.953904858334475,16,-2.0415122509002686,60.062007904052734,358.24128556251526,0.0,0.0,0.0,0.0,0.13247660924996296,0.01655957615624537,True,0.0
503,k,0.5,0.5,0.1,1,12.970788947044966,16,-2.045611619949341,60.19551467895508,358.24128556251526,0.0,0.0,0.0,0.0,0.13356953143012618,0.016696191428765772,True,0.0
504,k,0.5,0.5,0.1,1,12.987414164172993,16,-2.0497007369995117,60.32868957519531,358.24128556251526,0.0,0.0,0.0,0.0,0.13323804452264199,0.016654755565330248,True,0.0
505,k,0.5,0.5,0.1,1,13.00403363771599,16,-2.0537843704223633,60.46168899536133,358.24128556251526,0.0,0.0,0.0,0.0,0.1330608138988083,0.016632601737351038,True,0.0
506,k,0.5,0.5,0.1,1,13.020710547109294,16,-2.0578773021698,60.59498596191406,358.24128556251526,0.0,0.0,0.0,0.0,0.13335948032043632,0.01666993504005454,True,0.0
507,k,0.5,0.5,0.1,1,13.037334123213027,16,-2.061964988708496,60.72811508178711,358.24128556251526,0.0,0.0,0.0,0.0,0.13319209584237512,0.01664901198029689,True,0.0
508,k,0.5,0.5,0.1,1,13.054135750452717,16,-2.066068649291992,60.86176681518555,358.24128556251526,0.0,0.0,0.0,0.0,0.13371394156804683,0.016714242696005854,True,0.0
509,k,0.5,0.5,0.1,1,13.070793377810562,16,-2.0701591968536377,60.99498748779297,358.24128556251526,0.0,0.0,0.0,0.0,0.13328399320288042,0.016660499150360053,True,0.0
510,k,0.5,0.5,0.1,1,13.087453876960922,16,-2.0742504596710205,61.12823486328125,358.24128556251526,0.0,0.0,0.0,0.0,0.1333102495915881,0.016663781198948513,True,0.0
511,k,0.5,0.5,0.1,1,13.104034786432996,16,-2.078336715698242,61.26131820678711,358.24128556251526,0.0,0.0,0.0,0.0,0.13314614716213669,0.016643268395267086,True,0.0
512,k,0.5,0.5,0.1,1,13.120603388222861,16,-2.0824267864227295,61.39452362060547,358.24128556251526,0.0,0.0,0.0,0.0,0.13326758295993102,0.016658447869991377,True,0.0
513,k,0.5,0.5,0.1,1,13.137335682186107,16,-2.0865237712860107,61.527950286865234,358.24128556251526,0.0,0.0,0.0,0.0,0.13349076226398893,0.016686345282998616,True,0.0
514,k,0.5,0.5,0.1,1,13.154152488900522,16,-2.090670108795166,61.66299057006836,358.24128556251526,0.0,0.0,0.0,0.0,0.1351022481212425,0.016887781015155312,True,0.0
515,k,0.5,0.5,0.1,1,13.170723552226828,16,-2.0947484970092773,61.795814514160156,358.24128556251526,0.0,0.0,0.0,0.0,0.1328868653235986,0.016610858165449827,True,0.0
516,k,0.5,0.5,0.1,1,13.187641281935358,16,-2.0988593101501465,61.9296989440918,358.24128556251526,0.0,0.0,0.0,0.0,0.13394696701786302,0.016743370877232877,True,0.0
517,k,0.5,0.5,0.1,1,13.20447696042916,16,-2.1029624938964844,62.063331604003906,358.24128556251526,0.0,0.0,0.0,0.0,0.13369424927651608,0.01671178115956451,True,0.0
518,k,0.5,0.5,0.1,1,13.22090730592221,16,-2.1070468425750732,62.196353912353516,358.24128556251526,0.0,0.0,0.0,0.0,0.13308378823894884,0.016635473529868605,True,0.0
519,k,0.5,0.5,0.1,1,13.23764780500693,16,-2.111147403717041,62.329898834228516,358.24128556251526,0.0,0.0,0.0,0.0,0.1336089160131877,0.016701114501648462,True,0.0
520,k,0.5,0.5,0.1,1,13.254307893901215,16,-2.1152377128601074,62.463111877441406,358.24128556251526,0.0,0.0,0.0,0.0,0.1332774291057035,0.016659678638212938,True,0.0
521,k,0.5,0.5,0.1,1,13.270996290464582,16,-2.119332790374756,62.59648132324219,358.24128556251526,0.0,0.0,0.0,0.0,0.13343168538938244,0.016678960673672805,True,0.0
522,k,0.5,0.5,0.1,1,13.287622328104757,16,-2.1234166622161865,62.72948455810547,358.24128556251526,0.0,0.0,0.0,0.0,0.13306409594741808,0.01663301199342726,True,0.0
523,k,0.5,0.5,0.1,1,13.304312365692418,16,-2.1275126934051514,62.862884521484375,358.24128556251526,0.0,0.0,0.0,0.0,0.13346122382668568,0.01668265297833571,True,0.0
524,k,0.5,0.5,0.1,1,13.32096178792879,16,-2.1316022872924805,62.99607467651367,358.24128556251526,0.0,0.0,0.0,0.0,0.13325445476557718,0.016656806845697147,True,0.0
525,k,0.5,0.5,0.1,1,13.337619825542706,16,-2.1356940269470215,63.12933349609375,358.24128556251526,0.0,0.0,0.0,0.0,0.13332337778594194,0.016665422223242743,True,0.0
526,k,0.5,0.5,0.1,1,13.354283196485582,16,-2.1397838592529297,63.26253128051758,358.24128556251526,0.0,0.0,0.0,0.0,0.1332610188627541,0.016657627357844262,True,0.0
527,k,0.5,0.5,0.1,1,13.370943695635942,16,-2.1438753604888916,63.39578628540039,358.24128556251526,0.0,0.0,0.0,0.0,0.13331681368876502,0.016664601711095628,True,0.0
528,k,0.5,0.5,0.1,1,13.387587374287282,16,-2.147961139678955,63.52885055541992,358.24128556251526,0.0,0.0,0.0,0.0,0.13312645487060593,0.01664080685882574,True,0.0
529,k,0.5,0.5,0.1,1,13.40424212985261,16,-2.1520516872406006,63.66207504272461,358.24128556251526,0.0,0.0,0.0,0.0,0.13328727525146178,0.016660909406432722,True,0.0
530,k,0.5,0.5,0.1,1,13.420939141793525,16,-2.15614914894104,63.7955207824707,358.24128556251526,0.0,0.0,0.0,0.0,0.13350717250693833,0.01668839656336729,True,0.0
531,k,0.5,0.5,0.1,1,13.43761153837002,16,-2.160240650177002,63.928775787353516,358.24128556251526,0.0,0.0,0.0,0.0,0.13331681368876502,0.016664601711095628,True,0.0
532,k,0.5,0.5,0.1,1,13.45426424265498,16,-2.164330244064331,64.06196594238281,358.24128556251526,0.0,0.0,0.0,0.0,0.13325445476557718,0.016656806845697147,True,0.0
533,k,0.5,0.5,0.1,1,13.470932126414665,16,-2.1684207916259766,64.19518280029297,358.24128556251526,0.0,0.0,0.0,0.0,0.13328071115428486,0.016660088894285607,True,0.0
534,k,0.5,0.5,0.1,1,13.487583599931405,16,-2.1725122928619385,64.32843780517578,358.24128556251526,0.0,0.0,0.0,0.0,0.13331681368877923,0.016664601711097404,True,0.0
535,k,0.5,0.5,0.1,1,13.504253945227532,16,-2.176603078842163,64.461669921875,358.24128556251526,0.0,0.0,0.0,0.0,0.1332938393486387,0.016661729918579837,True,0.0
536,k,0.5,0.5,0.1,1,13.520919367450775,16,-2.1806955337524414,64.5949478149414,358.24128556251526,0.0,0.0,0.0,0.0,0.1333430700774869,0.016667883759685864,True,0.0
537,k,0.5,0.5,0.1,1,13.537590943515124,16,-2.1847872734069824,64.72820281982422,358.24128556251526,0.0,0.0,0.0,0.0,0.13332009573734638,0.016665011967168297,True,0.0
538,k,0.5,0.5,0.1,1,13.554225596532843,16,-2.1888749599456787,64.861328125,358.24128556251526,0.0,0.0,0.0,0.0,0.13318881379379377,0.01664860172422422,True,0.0
539,k,0.5,0.5,0.1,1,13.570890198243939,16,-2.192967176437378,64.99459838867188,358.24128556251526,0.0,0.0,0.0,0.0,0.13333650598031,0.01666706324753875,True,0.0
540,k,0.5,0.5,0.1,1,13.587577364039086,16,-2.1970629692077637,65.12799072265625,358.24128556251526,0.0,0.0,0.0,0.0,0.13345465972950876,0.016681832466188595,True,0.0
541,k,0.5,0.5,0.1,1,13.60436135026761,16,-2.2011704444885254,65.26176452636719,358.24128556251526,0.0,0.0,0.0,0.0,0.13383865941443673,0.01672983242680459,True,0.0
542,k,0.5,0.5,0.1,1,13.620884823889375,16,-2.2052409648895264,65.39433288574219,358.24128556251526,0.0,0.0,0.0,0.0,0.13263414758223746,0.016579268447779683,True,0.0
543,k,0.5,0.5,0.1,1,13.63756624609949,16,-2.2093348503112793,65.52766418457031,358.24128556251526,0.0,0.0,0.0,0.0,0.1333923008063067,0.01667403760078834,True,0.0
544,k,0.5,0.5,0.1,1,13.653961719826281,16,-2.213364839553833,65.6589126586914,358.24128556251526,0.0,0.0,0.0,0.0,0.13131148200083942,0.016413935250104927,True,0.0
545,k,0.5,0.5,0.1,1,13.670863039291865,16,-2.217512369155884,65.79399108886719,358.24128556251526,0.0,0.0,0.0,0.0,0.13513835065570845,0.016892293831963556,True,0.0
546,k,0.5,0.5,0.1,1,13.687419743655594,16,-2.2215678691864014,65.92607116699219,358.24128556251526,0.0,0.0,0.0,0.0,0.13213855824528764,0.016517319780660955,True,0.0
547,k,0.5,0.5,0.1,1,13.704720652536901,16,-2.2258217334747314,66.06461334228516,358.24128556251526,0.0,0.0,0.0,0.0,0.13860419396579005,0.017325524245723756,True,0.0
548,k,0.5,0.5,0.1,1,13.721073459632033,16,-2.2297863960266113,66.19374084472656,358.24128556251526,0.0,0.0,0.0,0.0,0.12918471451510527,0.01614808931438816,True,0.0
549,k,0.5,0.5,0.1,1,13.737518574343733,16,-2.2338736057281494,66.32685089111328,358.24128556251526,0.0,0.0,0.0,0.0,0.13317240355085858,0.016646550443857322,True,0.0
550,k,0.5,0.5,0.1,1,13.754194663224892,16,-2.237969160079956,66.46023559570312,358.24128556251526,0.0,0.0,0.0,0.0,0.13344481358373628,0.016680601697967035,True,0.0
551,k,0.5,0.5,0.1,1,13.770787059867027,16,-2.2420589923858643,66.59342956542969,358.24128556251526,0.0,0.0,0.0,0.0,0.13325773681415853,0.016657217101769817,True,0.0
552,k,0.5,0.5,0.1,1,13.787573507631993,16,-2.2461509704589844,66.72669982910156,358.24128556251526,0.0,0.0,0.0,0.0,0.13333322393171443,0.016666652991464304,True,0.0
553,k,0.5,0.5,0.1,1,13.804175340163823,16,-2.2502424716949463,66.85995483398438,358.24128556251526,0.0,0.0,0.0,0.0,0.13331681368877923,0.016664601711097404,True,0.0
554,k,0.5,0.5,0.1,1,13.821005275072595,16,-2.254366874694824,66.99427795410156,358.24128556251526,0.0,0.0,0.0,0.0,0.1343867615288019,0.01679834519110024,True,0.0
555,k,0.5,0.5,0.1,1,13.837367928313494,16,-2.258384943008423,67.12513732910156,358.24128556251526,0.0,0.0,0.0,0.0,0.1309242002673301,0.01636552503341626,True,0.0
556,k,0.5,0.5,0.1,1,13.854159299151345,16,-2.2625138759613037,67.25961303710938,358.24128556251526,0.0,0.0,0.0,0.0,0.1345377357638995,0.016817216970487436,True,0.0
557,k,0.5,0.5,0.1,1,13.870828823935323,16,-2.2666079998016357,67.39295196533203,358.24128556251526,0.0,0.0,0.0,0.0,0.1334021469520934,0.016675268369011675,True,0.0
558,k,0.5,0.5,0.1,1,13.887516399986543,16,-2.2706997394561768,67.52620697021484,358.24128556251526,0.0,0.0,0.0,0.0,0.1333200957373606,0.016665011967170074,True,0.0
559,k,0.5,0.5,0.1,1,13.90399146339162,16,-2.27474045753479,67.65780639648438,358.24128556251526,0.0,0.0,0.0,0.0,0.13165937915127301,0.016457422393909127,True,0.0
560,k,0.5,0.5,0.1,1,13.92079760344812,16,-2.278876543045044,67.7925033569336,358.24128556251526,0.0,0.0,0.0,0.0,0.13476419711655296,0.01684552463956912,True,0.0
561,k,-1.0,0.5,0.1,2,13.937467948744247,-7,-2.2829689979553223,67.92578887939453,358.24128556251526,0.0,0.0,0.0,0.0,0.13334963417466383,0.01666870427183298,False,0.0
562,k,-1.0,0.5,0.1,2,13.954011935169694,-7,-2.287020206451416,68.05773162841797,358.24128556251526,0.0,0.0,0.0,0.0,0.13200399425312526,0.016500499281640657,False,0.0
563,k,-1.0,0.5,0.1,2,13.970868126467177,-7,-2.2911641597747803,68.19268798828125,358.24128556251526,0.0,0.0,0.0,0.0,0.13502347895510525,0.016877934869388156,False,0.0
564,k,-1.0,0.5,0.1,2,13.987468728230787,-7,-2.2952423095703125,68.32550048828125,358.24128556251526,0.0,0.0,0.0,0.0,0.13287701917782613,0.016609627397228266,False,0.0
565,k,-1.0,0.5,0.1,2,14.004121022259675,-7,-2.299332857131958,68.45872497558594,358.24128556251526,0.0,0.0,0.0,0.0,0.13328399320288042,0.016660499150360053,False,0.0
566,k,-1.0,0.5,0.1,2,14.02080818805482,-7,-2.3034300804138184,68.5921630859375,358.24128556251526,0.0,0.0,0.0,0.0,0.1335006084097472,0.0166875760512184,False,0.0
567,k,-1.0,0.5,0.1,2,14.037456789779045,-7,-2.307515859603882,68.72522735595703,358.24128556251526,0.0,0.0,0.0,0.0,0.13312645487060593,0.01664080685882574,False,0.0
568,k,-1.0,0.5,0.1,2,14.054230109349653,-7,-2.3116016387939453,68.85829162597656,358.24128556251526,0.0,0.0,0.0,0.0,0.13312973691918728,0.01664121711489841,False,0.0
569,k,-1.0,0.5,0.1,2,14.070780249616206,-7,-2.3156991004943848,68.99173736572266,358.24128556251526,0.0,0.0,0.0,0.0,0.1335104545555339,0.016688806819441737,False,0.0
570,k,-1.0,0.5,0.1,2,14.087343928333187,-7,-2.31974196434021,69.12340545654297,358.24128556251526,0.0,0.0,0.0,0.0,0.13173158422023334,0.016466448027529168,False,0.0
571,k,-1.0,0.5,0.1,2,14.104266991370674,-7,-2.3238792419433594,69.25814819335938,358.24128556251526,0.0,0.0,0.0,0.0,0.13480686374821005,0.016850857968526256,False,0.0
572,k,-1.0,0.5,0.1,2,14.120750259897223,-7,-2.327960968017578,69.39108276367188,358.24128556251526,0.0,0.0,0.0,0.0,0.1329951729270391,0.01662439661587989,False,0.0
573,k,-1.0,0.5,0.1,2,14.137302451444143,-7,-2.332019567489624,69.52326202392578,358.24128556251526,0.0,0.0,0.0,0.0,0.13224030175155121,0.016530037718943902,False,0.0
574,k,-1.0,0.5,0.1,2,14.153931771132905,-7,-2.3361103534698486,69.65648651123047,358.24128556251526,0.0,0.0,0.0,0.0,0.13329055730005734,0.016661319662507168,False,0.0
575,k,-1.0,0.5,0.1,2,14.17149196185275,-7,-2.3404150009155273,69.79668426513672,358.24128556251526,0.0,0.0,0.0,0.0,0.14026162850328205,0.017532703562910257,False,0.0
576,k,-1.0,0.5,0.1,2,14.187269179676571,-7,-2.344291925430298,69.9229507446289,358.24128556251526,0.0,0.0,0.0,0.0,0.12632605019400955,0.015790756274251194,False,0.0
577,k,-1.0,0.5,0.1,2,14.204256652917618,-7,-2.348449230194092,70.05834197998047,358.24128556251526,0.0,0.0,0.0,0.0,0.135456709368853,0.016932088671106627,False,0.0
578,k,-1.0,0.5,0.1,2,14.220859305961595,-7,-2.352511405944824,70.19064331054688,358.24128556251526,0.0,0.0,0.0,0.0,0.13236173754934555,0.016545217193668194,False,0.0
579,k,-1.0,0.5,0.1,2,14.23757231788938,-7,-2.356607437133789,70.32404327392578,358.24128556251526,0.0,0.0,0.0,0.0,0.13346122382668568,0.01668265297833571,False,0.0
580,k,-1.0,0.5,0.1,2,14.25457250906871,-7,-2.36069917678833,70.45730590820312,358.24128556251526,0.0,0.0,0.0,0.0,0.13332337778594194,0.016665422223242743,False,0.0
581,k,-1.0,0.5,0.1,2,14.270737008626044,-7,-2.3647923469543457,70.59060668945312,358.24128556251526,0.0,0.0,0.0,0.0,0.13336604441759903,0.01667075555219988,False,0.0
582,k,-1.0,0.5,0.1,2,14.287646122957026,-7,-2.368882417678833,70.72381591796875,358.24128556251526,0.0,0.0,0.0,0.0,0.13327086500852658,0.016658858126065823,False,0.0
583,k,-1.0,0.5,0.1,2,14.304104776119157,-7,-2.372967481613159,70.85685729980469,358.24128556251526,0.0,0.0,0.0,0.0,0.13310676257906096,0.01663834532238262,False,0.0
584,k,-1.0,0.5,0.1,2,14.320705377882767,-7,-2.377061605453491,70.99019622802734,358.24128556251526,0.0,0.0,0.0,0.0,0.13339886490349784,0.01667485811293723,False,0.0
585,k,-1.0,0.5,0.1,2,14.337380235995704,-7,-2.3811542987823486,71.12348937988281,358.24128556251526,0.0,0.0,0.0,0.0,0.13335619827184075,0.016669524783980094,False,0.0
586,k,-1.0,0.5,0.1,2,14.354203606807296,-7,-2.385242223739624,71.25662231445312,358.24128556251526,0.0,0.0,0.0,0.0,0.1331953778909707,0.016649422236371336,False,0.0
587,k,-1.0,0.5,0.1,2,14.371004823790914,-7,-2.3893373012542725,71.3899917602539,358.24128556251526,0.0,0.0,0.0,0.0,0.133434967437978,0.01667937092974725,False,0.0
588,k,-1.0,0.5,0.1,2,14.387678040879557,-7,-2.393435001373291,71.52345275878906,358.24128556251526,0.0,0.0,0.0,0.0,0.13352030070129217,0.01669003758766152,False,0.0
589,k,-1.0,0.5,0.1,2,14.404255258046968,-7,-2.3975138664245605,71.65629577636719,358.24128556251526,0.0,0.0,0.0,0.0,0.13290655761512937,0.01661331970189117,False,0.0
590,k,-1.0,0.5,0.1,2,14.420882936711436,-7,-2.401606559753418,71.78958892822266,358.24128556251526,0.0,0.0,0.0,0.0,0.13335619827184075,0.016669524783980094,False,0.0
591,k,-1.0,0.5,0.1,2,14.43734979499504,-7,-2.405698537826538,71.92285919189453,358.24128556251526,0.0,0.0,0.0,0.0,0.13332994188311886,0.016666242735389858,False,0.0
592,k,-1.0,0.5,0.1,2,14.454199422195346,-7,-2.4097936153411865,72.05622863769531,358.24128556251526,0.0,0.0,0.0,0.0,0.133434967437978,0.01667937092974725,False,0.0
593,k,-1.0,0.5,0.1,2,14.470853357248528,-7,-2.413884162902832,72.189453125,358.24128556251526,0.0,0.0,0.0,0.0,0.13328399320288042,0.016660499150360053,False,0.0
594,k,-1.0,0.5,0.1,2,14.487346882176917,-7,-2.4179747104644775,72.32267761230469,358.24128556251526,0.0,0.0,0.0,0.0,0.13328727525146178,0.016660909406432722,False,0.0
595,k,-1.0,0.5,0.1,2,14.504204714498696,-7,-2.4220645427703857,72.45587158203125,358.24128556251526,0.0,0.0,0.0,0.0,0.13325773681417274,0.016657217101771593,False,0.0
596,k,-1.0,0.5,0.1,2,14.52089967515924,-7,-2.426154851913452,72.58908081054688,358.24128556251526,0.0,0.0,0.0,0.0,0.13327414705710794,0.016659268382138492,False,0.0
597,k,-1.0,0.5,0.1,2,14.537320174506524,-7,-2.4302477836608887,72.72237396240234,358.24128556251526,0.0,0.0,0.0,0.0,0.1333594803204221,0.016669935040052763,False,0.0
598,k,-1.0,0.5,0.1,2,14.554119340209771,-7,-2.434335947036743,72.85552215576172,358.24128556251526,0.0,0.0,0.0,0.0,0.13320850608532453,0.016651063260665566,False,0.0
599,k,-1.0,0.5,0.1,2,14.570653890745525,-7,-2.438429355621338,72.98883819580078,358.24128556251526,0.0,0.0,0.0,0.0,0.13337917261196708,0.016672396576495885,False,0.0
600,k,-1.0,0.5,0.1,2,14.58752033844485,-7,-2.442516326904297,73.12194061279297,358.24128556251526,0.0,0.0,0.0,0.0,0.13316583945366745,0.01664572993170843,False,0.0
601,k,-1.0,0.5,0.1,2,14.603956427522931,-7,-2.446608543395996,73.25521850585938,358.24128556251526,0.0,0.0,0.0,0.0,0.13333978802889135,0.01666747350361142,False,0.0
602,k,-1.0,0.5,0.1,2,14.620840105977349,-7,-2.4506990909576416,73.38844299316406,358.24128556251526,0.0,0.0,0.0,0.0,0.13328399320288042,0.016660499150360053,False,0.0
603,k,-1.0,0.5,0.1,2,14.637278246335798,-7,-2.4547903537750244,73.52169036865234,358.24128556251526,0.0,0.0,0.0,0.0,0.1333102495915881,0.016663781198948513,False,0.0
604,k,-1.0,0.5,0.1,2,14.654009309530823,-7,-2.4588370323181152,73.65348052978516,358.24128556251526,0.0,0.0,0.0,0.0,0.1318530200180419,0.016481627502255236,False,0.0
605,k,-1.0,0.5,0.1,2,14.67061647539161,-7,-2.4629745483398438,73.7882308959961,358.24128556251526,0.0,0.0,0.0,0.0,0.13481342784538697,0.01685167848067337,False,0.0
606,k,-1.0,0.5,0.1,2,14.68731307707645,-7,-2.46706485748291,73.92144012451172,358.24128556251526,0.0,0.0,0.0,0.0,0.13327414705710794,0.016659268382138492,False,0.0
607,k,-1.0,0.5,0.1,2,14.704116755596509,-7,-2.4711570739746094,74.0547103881836,358.24128556251526,0.0,0.0,0.0,0.0,0.13333650598031,0.01666706324753875,False,0.0
608,k,-1.0,0.5,0.1,2,14.720602895915572,-7,-2.4751980304718018,74.18631744384766,358.24128556251526,0.0,0.0,0.0,0.0,0.1316692252970455,0.016458653162130688,False,0.0
609,k,-1.0,0.5,0.1,2,14.737266266858448,-7,-2.4793379306793213,74.3211441040039,358.24128556251526,0.0,0.0,0.0,0.0,0.13489219701152422,0.016861524626440527,False,0.0
610,k,-1.0,0.5,0.1,2,14.753952201885372,-7,-2.4834349155426025,74.45457458496094,358.24128556251526,0.0,0.0,0.0,0.0,0.13349076226398893,0.016686345282998616,False,0.0
611,k,-1.0,0.5,0.1,2,14.770576188245178,-7,-2.4875197410583496,74.58760833740234,358.24128556251526,0.0,0.0,0.0,0.0,0.13309363438470712,0.01663670429808839,False,0.0
612,k,-1.0,0.5,0.1,2,14.787245302773085,-7,-2.4916093349456787,74.72079467773438,358.24128556251526,0.0,0.0,0.0,0.0,0.13325117271699582,0.016656396589624478,False,0.0
613,k,-1.0,0.5,0.1,2,14.803919750629948,-7,-2.4957032203674316,74.8541259765625,358.24128556251526,0.0,0.0,0.0,0.0,0.1333923008063067,0.01667403760078834,False,0.0
614,k,-1.0,0.5,0.1,2,14.820604865144725,-7,-2.4997975826263428,74.98747253417969,358.24128556251526,0.0,0.0,0.0,0.0,0.13340871104927032,0.01667608888115879,False,0.0
615,k,-1.0,0.5,0.1,2,14.837235825857784,-7,-2.5038845539093018,75.1205825805664,358.24128556251526,0.0,0.0,0.0,0.0,0.133169121502263,0.016646140187782876,False,0.0
616,k,-1.0,0.5,0.1,2,14.85390494038569,-7,-2.50797438621521,75.25377655029297,358.24128556251526,0.0,0.0,0.0,0.0,0.13325773681415853,0.016657217101769817,False,0.0
617,k,-1.0,0.5,0.1,2,14.870572824145375,-7,-2.512066125869751,75.38703155517578,358.24128556251526,0.0,0.0,0.0,0.0,0.1333200957373606,0.016665011967170074,False,0.0
618,k,-1.0,0.5,0.1,2,14.887207066907022,-7,-2.5161547660827637,75.52018737792969,358.24128556251526,0.0,0.0,0.0,0.0,0.13321835223109701,0.016652294028887127,False,0.0
619,k,-1.0,0.5,0.1,2,14.90387413015456,-7,-2.5202455520629883,75.6534194946289,358.24128556251526,0.0,0.0,0.0,0.0,0.1332938393486387,0.016661729918579837,False,0.0
620,k,-1.0,0.5,0.1,2,14.920633501018665,-7,-2.5243499279022217,75.78709411621094,358.24128556251526,0.0,0.0,0.0,0.0,0.13373691590817316,0.016717114488521645,False,0.0
621,k,-1.0,0.5,0.1,2,14.93720210280853,-7,-2.5283987522125244,75.91895294189453,358.24128556251526,0.0,0.0,0.0,0.0,0.13192194303840665,0.01649024287980083,False,0.0
622,k,-1.0,-1.0,0.1,2,14.953963524953005,-7,-2.532531976699829,76.05355834960938,358.24128556251526,0.0,0.0,0.0,0.0,0.13467229975606188,0.016834037469507734,False,0.0
623,k,-1.0,-1.0,0.1,2,14.970620742054775,-7,-2.536623001098633,76.18679809570312,358.24128556251526,0.0,0.0,0.0,0.0,0.13330040344581562,0.016662550430726952,False,0.0
624,k,-1.0,-1.0,0.1,2,14.987542574324042,-7,-2.540715217590332,76.320068359375,358.24128556251526,0.0,0.0,0.0,0.0,0.13333650598031,0.01666706324753875,False,0.0
625,k,-1.0,-1.0,0.1,2,15.003728817453277,-7,-2.544755220413208,76.45164489746094,358.24128556251526,0.0,0.0,0.0,0.0,0.1316364048111609,0.016454550601395113,False,0.0
626,k,-1.0,-1.0,0.1,2,15.020622342053462,-7,-2.5488977432250977,76.58655548095703,358.24128556251526,0.0,0.0,0.0,0.0,0.1349775302748384,0.0168721912843548,False,0.0
627,k,-1.0,-1.0,0.1,2,15.03726437968051,-7,-2.552987575531006,76.71975708007812,358.24128556251526,0.0,0.0,0.0,0.0,0.1332610188627541,0.016657627357844262,False,0.0
