,ppid,heading,cameraoffset,occlusion,trialn,timestamp,trialtype_signed,World_x,World_z,WorldYaw,SWV,SWA,YawRate_seconds,TurnAngle_frames,Distance_frames,dt,StraightVisible,setpoint
60,k,-1.0,0,0,0,3.970049255344201,2,0.0,1.1998939514160156,0.0,0.0,0.0,0.0,0.0,0.13367783903356667,0.016709729879195834,False,0
61,k,-1.0,-1.0,0,0,3.9866535494124724,2,0.0,1.3328596353530884,0.0,0.0,0.0,0.0,0.0,0.13296563448973586,0.016620704311216983,False,0
62,k,-1.0,-1.0,0,0,4.003436715128849,2,0.0,1.4667868614196777,0.0,0.0,0.0,0.0,0.0,0.13392727472633936,0.01674090934079242,False,0
63,k,-1.0,-1.0,0,0,4.019952393885215,2,0.0,1.5993980169296265,0.0,0.0,0.0,0.0,0.0,0.13261117324211114,0.016576396655263892,False,0
64,k,-1.0,-1.0,0,0,4.036759764709936,2,0.0,1.7333351373672485,0.0,0.0,0.0,0.0,0.0,0.13393712087210474,0.016742140109013093,False,0
65,k,-1.0,-1.0,0,0,4.053284879355997,2,0.0,1.866002082824707,0.0,0.0,0.0,0.0,0.0,0.13266696806812917,0.016583371008516146,False,0
66,k,-1.0,-1.0,0,0,4.069960557981081,2,0.0,1.9994239807128906,0.0,0.0,0.0,0.0,0.0,0.13342183924362416,0.01667772990545302,False,0
67,k,-1.0,-1.0,0,0,4.086635826350091,2,0.0,2.132770299911499,0.0,0.0,0.0,0.0,0.0,0.13334635212606827,0.016668294015758534,False,0
68,k,-1.0,-1.0,0,0,4.103263915270634,2,0.0,2.2659032344818115,0.0,0.0,0.0,0.0,0.0,0.13313301896777574,0.016641627370971968,False,0
69,k,-1.0,-1.0,0,0,4.1199564143947365,2,0.0,2.399357795715332,0.0,0.0,0.0,0.0,0.0,0.13345465972951587,0.016681832466189483,False,0
70,k,-1.0,-1.0,0,0,4.145832495727183,2,0.0,2.6065633296966553,0.0,0.0,0.0,0.0,0.0,0.20720557357491032,0.02590069669686379,False,0
71,k,-1.0,-1.0,0,0,4.1533364895700595,2,0.0,2.666093111038208,0.0,0.0,0.0,0.0,0.0,0.0595297973088833,0.007441224663610413,False,0
72,k,-1.0,-1.0,0,0,4.169929296468269,2,0.0,2.799147367477417,0.0,0.0,0.0,0.0,0.0,0.1330542498016456,0.0166317812252057,False,0
73,k,-1.0,-1.0,0,0,4.1866258981531095,2,0.0,2.932588815689087,0.0,0.0,0.0,0.0,0.0,0.13344153153514782,0.016680191441893477,False,0
74,k,-1.0,-1.0,0,0,4.2033192177893595,2,0.0,3.0658695697784424,0.0,0.0,0.0,0.0,0.0,0.13328071115429196,0.016660088894286496,False,0
75,k,-1.0,-1.0,0,0,4.219969050281805,2,0.0,3.1991732120513916,0.0,0.0,0.0,0.0,0.0,0.13330368549441118,0.016662960686801398,False,0
76,k,-1.0,-1.0,0,0,4.236687805794621,2,0.0,3.33270001411438,0.0,0.0,0.0,0.0,0.0,0.1335268647984691,0.016690858099808636,False,0
77,k,-1.0,-1.0,0,0,4.253373740821546,2,0.0,3.4660069942474365,0.0,0.0,0.0,0.0,0.0,0.13330696754299964,0.016663370942874955,False,0
78,k,-1.0,-1.0,0,0,4.269964906695461,2,0.0,3.5991103649139404,0.0,0.0,0.0,0.0,0.0,0.1331034805304796,0.01663793506630995,False,0
79,k,-1.0,-1.0,0,0,4.286600790481403,2,0.0,3.7324106693267822,0.0,0.0,0.0,0.0,0.0,0.13330040344582272,0.01666255043072784,False,0
80,k,-1.0,-1.0,0,0,4.303300263958758,2,0.0,3.865816116333008,0.0,0.0,0.0,0.0,0.0,0.13340542900067476,0.016675678625084345,False,0
81,k,-1.0,-1.0,0,0,4.319911942636355,2,0.0,3.9989261627197266,0.0,0.0,0.0,0.0,0.0,0.13311004462765652,0.016638755578457065,False,0
82,k,-1.0,-1.0,0,0,4.336585159724997,2,0.0,4.132311820983887,0.0,0.0,0.0,0.0,0.0,0.1333857367091369,0.01667321708864211,False,0
83,k,-1.0,-1.0,0,0,4.353221043510938,2,0.0,4.265477657318115,0.0,0.0,0.0,0.0,0.0,0.13316583945367455,0.01664572993170932,False,0
84,k,-1.0,-1.0,0,0,4.369892619575286,2,0.0,4.398800849914551,0.0,0.0,0.0,0.0,0.0,0.13332337778594194,0.016665422223242743,False,0
85,k,-1.0,-1.0,0,0,4.386542041811658,2,0.0,4.532032489776611,0.0,0.0,0.0,0.0,0.0,0.13323148042545085,0.016653935053181357,False,0
86,k,-1.0,-1.0,0,0,4.403317412662636,2,0.0,4.6655168533325195,0.0,0.0,0.0,0.0,0.0,0.133484198166812,0.0166855247708515,False,0
87,k,-1.0,-1.0,0,0,4.419861809344156,2,0.0,4.798616886138916,0.0,0.0,0.0,0.0,0.0,0.13310019848189114,0.016637524810236393,False,0
88,k,-1.0,-1.0,0,0,4.436555128980407,2,0.0,4.931976318359375,0.0,0.0,0.0,0.0,0.0,0.1333594803204221,0.016669935040052763,False,0
89,k,-1.0,-1.0,0,0,4.45325214092132,2,0.0,5.065421104431152,0.0,0.0,0.0,0.0,0.0,0.13344481358374338,0.016680601697967923,False,0
90,k,-1.0,-1.0,0,0,4.469850281148487,2,0.0,5.19849157333374,0.0,0.0,0.0,0.0,0.0,0.1330706600445879,0.016633832505573487,False,0
91,k,-1.0,-1.0,0,0,4.486533344382897,2,0.0,5.331873893737793,0.0,0.0,0.0,0.0,0.0,0.13338245466054843,0.016672806832568554,False,0
92,k,-1.0,-1.0,0,0,4.503179074314605,2,0.0,5.465135097503662,0.0,0.0,0.0,0.0,0.0,0.1332610188627541,0.016657627357844262,False,0
93,k,-1.0,-1.0,0,0,4.519906855461041,2,0.0,5.598593235015869,0.0,0.0,0.0,0.0,0.0,0.13345794177810433,0.01668224272226304,False,0
94,k,-1.0,-1.0,0,0,4.536757303173495,2,0.0,5.732336521148682,0.0,0.0,0.0,0.0,0.0,0.13374348000535008,0.01671793500066876,False,0
95,k,-1.0,-1.0,0,0,4.553190930715134,2,0.0,5.865115165710449,0.0,0.0,0.0,0.0,0.0,0.13277855772015812,0.016597319715019765,False,0
96,k,-1.0,-1.0,0,0,4.56987358369347,2,0.0,5.998487949371338,0.0,0.0,0.0,0.0,0.0,0.13337260851478305,0.01667157606434788,False,0
97,k,-1.0,-1.0,0,0,4.586489364931803,2,0.0,6.131575107574463,0.0,0.0,0.0,0.0,0.0,0.1330870702875302,0.016635883785941274,False,0
98,k,-1.0,-1.0,0,0,4.603127299998113,2,0.0,6.264822959899902,0.0,0.0,0.0,0.0,0.0,0.13324789066839315,0.016655986333549144,False,0
99,k,-1.0,-1.0,0,0,4.620009337428236,2,0.0,6.39871072769165,0.0,0.0,0.0,0.0,0.0,0.13388789014327074,0.016735986267908842,False,0
100,k,-1.0,-1.0,0,0,4.636911067149893,2,0.0,6.532903671264648,0.0,0.0,0.0,0.0,0.0,0.13419312066205435,0.016774140082756794,False,0
101,k,-1.0,-1.0,0,0,4.65700581989266,2,0.0,6.695387840270996,0.0,0.0,0.0,0.0,0.0,0.1624843795000004,0.02031054743750005,False,0
102,k,-1.0,-1.0,0,0,4.669900578543115,2,0.0,6.798627853393555,0.0,0.0,0.0,0.0,0.0,0.10324012041836284,0.012905015052295354,False,0
103,k,-1.0,-1.0,0,0,4.686468359820833,2,0.0,6.931448936462402,0.0,0.0,0.0,0.0,0.0,0.1328212243518152,0.0166026530439769,False,0
104,k,-1.0,-1.0,0,0,4.703376653639669,2,0.0,7.065359592437744,0.0,0.0,0.0,0.0,0.0,0.13391086448338996,0.016738858060423745,False,0
105,k,-1.0,-1.0,0,0,4.719795511962657,2,0.0,7.1980299949646,0.0,0.0,0.0,0.0,0.0,0.13267025011671763,0.016583781264589703,False,0
106,k,-1.0,-1.0,0,0,4.736645549419037,2,0.0,7.331908226013184,0.0,0.0,0.0,0.0,0.0,0.13387804399750536,0.01673475549968817,False,0
107,k,-1.0,-1.0,0,0,4.753124305128775,2,0.0,7.464650630950928,0.0,0.0,0.0,0.0,0.0,0.13274245518567795,0.016592806898209744,False,0
108,k,-1.0,-1.0,0,0,4.769813111948216,2,0.0,7.598029613494873,0.0,0.0,0.0,0.0,0.0,0.13337917261195997,0.016672396576494997,False,0
109,k,-1.0,-1.0,0,0,4.786607764834654,2,0.0,7.731690883636475,0.0,0.0,0.0,0.0,0.0,0.13366142879062437,0.016707678598828046,False,0
110,k,-1.0,-1.0,0,0,4.803113597445253,2,0.0,7.864577770233154,0.0,0.0,0.0,0.0,0.0,0.1328868653235986,0.016610858165449827,False,0
111,k,-1.0,-1.0,0,0,4.8197564555844465,2,0.0,7.99778938293457,0.0,0.0,0.0,0.0,0.0,0.133211788133913,0.016651473516739124,False,0
112,k,-1.0,-1.0,0,0,4.836427211136647,2,0.0,8.13118839263916,0.0,0.0,0.0,0.0,0.0,0.13339886490349784,0.01667485811293723,False,0
113,k,-1.0,-1.0,0,0,4.853134889735475,2,0.0,8.26458740234375,0.0,0.0,0.0,0.0,0.0,0.13339886490349784,0.01667485811293723,False,0
114,k,-1.0,-1.0,0,0,4.869797440166203,2,0.0,8.397854804992676,0.0,0.0,0.0,0.0,0.0,0.13326758295993102,0.016658447869991377,False,0
115,k,-1.0,-1.0,0,0,4.886514964910798,2,0.0,8.531696319580078,0.0,0.0,0.0,0.0,0.0,0.1338419414630181,0.01673024268287726,False,0
116,k,-1.0,-1.0,0,0,4.903101617967903,2,0.0,8.664376258850098,0.0,0.0,0.0,0.0,0.0,0.1326800962624901,0.016585012032811264,False,0
117,k,-1.0,-1.0,0,0,4.920486629344304,2,0.0,8.801989555358887,0.0,0.0,0.0,0.0,0.0,0.1376130152918833,0.017201626911485413,False,0
118,k,-1.0,-1.0,0,0,4.936397180392057,2,0.0,8.930862426757812,0.0,0.0,0.0,0.0,0.0,0.12887291989914473,0.01610911498739309,False,0
119,k,-1.0,-1.0,0,0,4.95308516669935,2,0.0,9.064323425292969,0.0,0.0,0.0,0.0,0.0,0.13346122382668568,0.01668265297833571,False,0
120,k,-1.0,-1.0,0,0,4.969910588791311,2,0.0,9.198007583618164,0.0,0.0,0.0,0.0,0.0,0.1336844031307436,0.01671055039134295,False,0
121,k,-1.0,-1.0,0,0,4.986418882938352,2,0.0,9.330901145935059,0.0,0.0,0.0,0.0,0.0,0.13289342942077553,0.01661167867759694,False,0
122,k,-1.0,-1.0,0,0,5.003044920578526,2,0.0,9.46406364440918,0.0,0.0,0.0,0.0,0.0,0.1331625574050861,0.01664531967563576,False,0
123,k,-1.0,-1.0,0,0,5.019727573556863,2,0.0,9.597528457641602,0.0,0.0,0.0,0.0,0.0,0.13346450587527414,0.016683063234409268,False,0
124,k,-1.0,-1.0,0,0,5.036444688045384,2,0.0,9.730871200561523,0.0,0.0,0.0,0.0,0.0,0.1333430700774798,0.016667883759684976,False,0
125,k,-1.0,-1.0,0,0,5.05306416158838,2,0.0,9.86412525177002,0.0,0.0,0.0,0.0,0.0,0.13325445476557718,0.016656806845697147,False,0
126,k,-1.0,-1.0,0,0,5.069757481224631,2,0.0,9.997481346130371,0.0,0.0,0.0,0.0,0.0,0.13335619827183365,0.016669524783979206,False,0
127,k,-1.0,-1.0,0,0,5.086342903513515,2,0.0,10.130541801452637,0.0,0.0,0.0,0.0,0.0,0.13306081389882252,0.016632601737352815,False,0
128,k,-1.0,-1.0,0,0,5.103074787220687,2,0.0,10.264098167419434,0.0,0.0,0.0,0.0,0.0,0.13355640323577234,0.016694550404471542,False,0
129,k,-1.0,-1.0,0,0,5.1197242094570585,2,0.0,10.397316932678223,0.0,0.0,0.0,0.0,0.0,0.13321835223109701,0.016652294028887127,True,0.0
130,k,-1.0,-1.0,0,0,5.136389631680302,2,0.0,10.530577659606934,0.0,0.0,0.0,0.0,0.0,0.1332610188627541,0.016657627357844262,True,0.0
131,k,-1.0,-1.0,0,0,5.153106746168824,2,0.0,10.664468765258789,0.0,0.0,0.0,0.0,0.0,0.1338911721918592,0.0167363965239824,True,0.0
132,k,-1.0,-1.0,0,0,5.169882937531948,2,0.0,10.797592163085938,0.0,0.0,0.0,0.0,0.0,0.13312317282201036,0.016640396602751295,True,0.0
